Season,Year,City,Name,Sex,NOC,Discipline,Event,Medal
Summer,2008,Beijing,PAKHALINA Yuliya,Female,RUS,Diving,Synchronized Springboard - Women,Silver
Summer,2008,Beijing,POZDNYAKOVA Anastasiya,Female,RUS,Diving,Synchronized Springboard - Women,Silver
Summer,2008,Beijing,GALPERIN Gleb,Male,RUS,Diving,Platform - Men,Bronze
Summer,2008,Beijing,MITCHAM Matt,Male,AUS,Diving,Platform - Men,Gold
Summer,2008,Beijing,ZHOU Luxin,Male,CHN,Diving,Platform - Men,Silver
Summer,2008,Beijing,QIN Kai,Male,CHN,Diving,Springboard - Men,Bronze
Summer,2008,Beijing,HE Chong,Male,CHN,Diving,Springboard - Men,Gold
Summer,2008,Beijing,DESPATIE Alexandre,Male,CAN,Diving,Springboard - Men,Silver
Summer,2008,Beijing,DOBROSKOK Dmitry,Male,RUS,Diving,Synchronized Platform - Men,Bronze
Summer,2008,Beijing,GALPERIN Gleb,Male,RUS,Diving,Synchronized Platform - Men,Bronze
Summer,2008,Beijing,LIN Yue,Male,CHN,Diving,Synchronized Platform - Men,Gold
Summer,2008,Beijing,HUO Liang,Male,CHN,Diving,Synchronized Platform - Men,Gold
Summer,2008,Beijing,HAUSDING Patrick,Male,GER,Diving,Synchronized Platform - Men,Silver
Summer,2008,Beijing,KLEIN Sascha,Male,GER,Diving,Synchronized Platform - Men,Silver
Summer,2008,Beijing,KVASHA Illia,Male,UKR,Diving,Synchronized Springboard - Men,Bronze
Summer,2008,Beijing,PRYHOROV Oleksiy,Male,UKR,Diving,Synchronized Springboard - Men,Bronze
Summer,2008,Beijing,WANG Feng,Male,CHN,Diving,Synchronized Springboard - Men,Gold
Summer,2008,Beijing,QIN Kai,Male,CHN,Diving,Synchronized Springboard - Men,Gold
Summer,2008,Beijing,SAUTIN Dmitry,Male,RUS,Diving,Synchronized Springboard - Men,Silver
Summer,2008,Beijing,KUNAKOV Yury,Male,RUS,Diving,Synchronized Springboard - Men,Silver
Summer,2008,Beijing,PATTEN Cassie,Female,GBR,Marathon Swimming,10 kilometres Open Water - Women,Bronze
Summer,2008,Beijing,ILCHENKO Lara,Female,RUS,Marathon Swimming,10 kilometres Open Water - Women,Gold
Summer,2008,Beijing,PAYNE Keri-Anne,Female,GBR,Marathon Swimming,10 kilometres Open Water - Women,Silver
Summer,2008,Beijing,LURZ Thomas,Male,GER,Marathon Swimming,10 kilometres Open Water - Men,Bronze
Summer,2008,Beijing,VAN DER WEIJDEN Maarten,Male,NED,Marathon Swimming,10 kilometres Open Water - Men,Gold
Summer,2008,Beijing,DAVIES Dave,Male,GBR,Marathon Swimming,10 kilometres Open Water - Men,Silver
Summer,2008,Beijing,HOELZER Margaret,Female,USA,Swimming,100 metres Backstroke - Women,Bronze
Summer,2008,Beijing,COUGHLIN Natalie,Female,USA,Swimming,100 metres Backstroke - Women,Gold
Summer,2008,Beijing,COVENTRY Kirsty,Female,ZIM,Swimming,100 metres Backstroke - Women,Silver
Summer,2008,Beijing,JUKIC Mirna,Female,AUT,Swimming,100 metres Breaststroke - Women,Bronze
Summer,2008,Beijing,JONES Leisel,Female,AUS,Swimming,100 metres Breaststroke - Women,Gold
Summer,2008,Beijing,SONI Rebecca,Female,USA,Swimming,100 metres Breaststroke - Women,Silver
Summer,2008,Beijing,SCHIPPER Jess,Female,AUS,Swimming,100 metres Butterfly - Women,Bronze
Summer,2008,Beijing,LENTON-TRICKETT Libby,Female,AUS,Swimming,100 metres Butterfly - Women,Gold
Summer,2008,Beijing,MAGNUSON Christine,Female,USA,Swimming,100 metres Butterfly - Women,Silver
Summer,2008,Beijing,COUGHLIN Natalie,Female,USA,Swimming,100 metres Freestyle - Women,Bronze
Summer,2008,Beijing,STEFFEN Britta,Female,GER,Swimming,100 metres Freestyle - Women,Gold
Summer,2008,Beijing,LENTON-TRICKETT Libby,Female,AUS,Swimming,100 metres Freestyle - Women,Silver
Summer,2008,Beijing,NAKAMURA Reiko,Female,JPN,Swimming,200 metres Backstroke - Women,Bronze
Summer,2008,Beijing,COVENTRY Kirsty,Female,ZIM,Swimming,200 metres Backstroke - Women,Gold
Summer,2008,Beijing,HOELZER Margaret,Female,USA,Swimming,200 metres Backstroke - Women,Silver
Summer,2008,Beijing,NORDENSTAM Sara,Female,NOR,Swimming,200 metres Breaststroke - Women,Bronze
Summer,2008,Beijing,SONI Rebecca,Female,USA,Swimming,200 metres Breaststroke - Women,Gold
Summer,2008,Beijing,JONES Leisel,Female,AUS,Swimming,200 metres Breaststroke - Women,Silver
Summer,2008,Beijing,SCHIPPER Jess,Female,AUS,Swimming,200 metres Butterfly - Women,Bronze
Summer,2008,Beijing,LIU Zige,Female,CHN,Swimming,200 metres Butterfly - Women,Gold
Summer,2008,Beijing,JIAO Liuyang,Female,CHN,Swimming,200 metres Butterfly - Women,Silver
Summer,2008,Beijing,PANG Jiaying,Female,CHN,Swimming,200 metres Freestyle - Women,Bronze
Summer,2008,Beijing,PELLEGRINI Federica,Female,ITA,Swimming,200 metres Freestyle - Women,Gold
Summer,2008,Beijing,ISAKOVIČ Sara,Female,SLO,Swimming,200 metres Freestyle - Women,Silver
Summer,2008,Beijing,COUGHLIN Natalie,Female,USA,Swimming,200 metres Individual Medley - Women,Bronze
Summer,2008,Beijing,RICE Steph,Female,AUS,Swimming,200 metres Individual Medley - Women,Gold
Summer,2008,Beijing,COVENTRY Kirsty,Female,ZIM,Swimming,200 metres Individual Medley - Women,Silver
Summer,2008,Beijing,MILLS Alice,Female,AUS,Swimming,4 x 100 metres Freestyle Relay - Women,Bronze
Summer,2008,Beijing,LENTON-TRICKETT Libby,Female,AUS,Swimming,4 x 100 metres Freestyle Relay - Women,Bronze
Summer,2008,Beijing,REESE Shayne,Female,AUS,Swimming,4 x 100 metres Freestyle Relay - Women,Bronze
Summer,2008,Beijing,CAMPBELL Cate,Female,AUS,Swimming,4 x 100 metres Freestyle Relay - Women,Bronze
Summer,2008,Beijing,SCHLANGER Mel,Female,AUS,Swimming,4 x 100 metres Freestyle Relay - Women,Bronze
Summer,2008,Beijing,VAN ROOIJEN Manon,Female,NED,Swimming,4 x 100 metres Freestyle Relay - Women,Gold
Summer,2008,Beijing,DEKKER Inge,Female,NED,Swimming,4 x 100 metres Freestyle Relay - Women,Gold
Summer,2008,Beijing,VELDHUIS Marleen,Female,NED,Swimming,4 x 100 metres Freestyle Relay - Women,Gold
Summer,2008,Beijing,KROMOWIDJOJO Ranomi,Female,NED,Swimming,4 x 100 metres Freestyle Relay - Women,Gold
Summer,2008,Beijing,SCHREUDER Hinkelien,Female,NED,Swimming,4 x 100 metres Freestyle Relay - Women,Gold
Summer,2008,Beijing,HEEMSKERK Femke,Female,NED,Swimming,4 x 100 metres Freestyle Relay - Women,Gold
Summer,2008,Beijing,TORRES Dara,Female,USA,Swimming,4 x 100 metres Freestyle Relay - Women,Silver
Summer,2008,Beijing,JOYCE Kara Lynn,Female,USA,Swimming,4 x 100 metres Freestyle Relay - Women,Silver
Summer,2008,Beijing,COUGHLIN Natalie,Female,USA,Swimming,4 x 100 metres Freestyle Relay - Women,Silver
Summer,2008,Beijing,SMIT Julia,Female,USA,Swimming,4 x 100 metres Freestyle Relay - Women,Silver
Summer,2008,Beijing,SILVER Emily,Female,USA,Swimming,4 x 100 metres Freestyle Relay - Women,Silver
Summer,2008,Beijing,NYMEYER Lacey,Female,USA,Swimming,4 x 100 metres Freestyle Relay - Women,Silver
Summer,2008,Beijing,ZHOU Yafei,Female,CHN,Swimming,4 x 100 metres Medley Relay - Women,Bronze
Summer,2008,Beijing,PANG Jiaying,Female,CHN,Swimming,4 x 100 metres Medley Relay - Women,Bronze
Summer,2008,Beijing,XU Tianlongzi,Female,CHN,Swimming,4 x 100 metres Medley Relay - Women,Bronze
Summer,2008,Beijing,ZHAO Jing,Female,CHN,Swimming,4 x 100 metres Medley Relay - Women,Bronze
Summer,2008,Beijing,SUN Ye,Female,CHN,Swimming,4 x 100 metres Medley Relay - Women,Bronze
Summer,2008,Beijing,JONES Leisel,Female,AUS,Swimming,4 x 100 metres Medley Relay - Women,Gold
Summer,2008,Beijing,WHITE Tarnee,Female,AUS,Swimming,4 x 100 metres Medley Relay - Women,Gold
Summer,2008,Beijing,SCHIPPER Jess,Female,AUS,Swimming,4 x 100 metres Medley Relay - Women,Gold
Summer,2008,Beijing,LENTON-TRICKETT Libby,Female,AUS,Swimming,4 x 100 metres Medley Relay - Women,Gold
Summer,2008,Beijing,GALVEZ Felicity,Female,AUS,Swimming,4 x 100 metres Medley Relay - Women,Gold
Summer,2008,Beijing,REESE Shayne,Female,AUS,Swimming,4 x 100 metres Medley Relay - Women,Gold
Summer,2008,Beijing,SEEBOHM Emily,Female,AUS,Swimming,4 x 100 metres Medley Relay - Women,Gold
Summer,2008,Beijing,TORRES Dara,Female,USA,Swimming,4 x 100 metres Medley Relay - Women,Silver
Summer,2008,Beijing,QUANN-JENDRICK Megan,Female,USA,Swimming,4 x 100 metres Medley Relay - Women,Silver
Summer,2008,Beijing,JOYCE Kara Lynn,Female,USA,Swimming,4 x 100 metres Medley Relay - Women,Silver
Summer,2008,Beijing,COUGHLIN Natalie,Female,USA,Swimming,4 x 100 metres Medley Relay - Women,Silver
Summer,2008,Beijing,HOELZER Margaret,Female,USA,Swimming,4 x 100 metres Medley Relay - Women,Silver
Summer,2008,Beijing,MAGNUSON Christine,Female,USA,Swimming,4 x 100 metres Medley Relay - Women,Silver
Summer,2008,Beijing,BREEDEN Elaine,Female,USA,Swimming,4 x 100 metres Medley Relay - Women,Silver
Summer,2008,Beijing,SONI Rebecca,Female,USA,Swimming,4 x 100 metres Medley Relay - Women,Silver
Summer,2008,Beijing,HOFF Katie,Female,USA,Swimming,4 x 200 metres Freestyle Relay - Women,Bronze
Summer,2008,Beijing,COUGHLIN Natalie,Female,USA,Swimming,4 x 200 metres Freestyle Relay - Women,Bronze
Summer,2008,Beijing,SMIT Julia,Female,USA,Swimming,4 x 200 metres Freestyle Relay - Women,Bronze
Summer,2008,Beijing,SCHMITT Allison,Female,USA,Swimming,4 x 200 metres Freestyle Relay - Women,Bronze
Summer,2008,Beijing,BURCKLE Caroline,Female,USA,Swimming,4 x 200 metres Freestyle Relay - Women,Bronze
Summer,2008,Beijing,MARSHALL Christine,Female,USA,Swimming,4 x 200 metres Freestyle Relay - Women,Bronze
Summer,2008,Beijing,VANDENBERG Kim,Female,USA,Swimming,4 x 200 metres Freestyle Relay - Women,Bronze
Summer,2008,Beijing,MACKENZIE Linda,Female,AUS,Swimming,4 x 200 metres Freestyle Relay - Women,Gold
Summer,2008,Beijing,GALVEZ Felicity,Female,AUS,Swimming,4 x 200 metres Freestyle Relay - Women,Gold
Summer,2008,Beijing,RICE Steph,Female,AUS,Swimming,4 x 200 metres Freestyle Relay - Women,Gold
Summer,2008,Beijing,SCHLANGER Mel,Female,AUS,Swimming,4 x 200 metres Freestyle Relay - Women,Gold
Summer,2008,Beijing,BARRATT Bronte,Female,AUS,Swimming,4 x 200 metres Freestyle Relay - Women,Gold
Summer,2008,Beijing,PALMER Kylie,Female,AUS,Swimming,4 x 200 metres Freestyle Relay - Women,Gold
Summer,2008,Beijing,BAINBRIDGE Angie,Female,AUS,Swimming,4 x 200 metres Freestyle Relay - Women,Gold
Summer,2008,Beijing,DAVENPORT Lara,Female,AUS,Swimming,4 x 200 metres Freestyle Relay - Women,Gold
Summer,2008,Beijing,YANG Yu,Female,CHN,Swimming,4 x 200 metres Freestyle Relay - Women,Silver
Summer,2008,Beijing,PANG Jiaying,Female,CHN,Swimming,4 x 200 metres Freestyle Relay - Women,Silver
Summer,2008,Beijing,TAN Miao,Female,CHN,Swimming,4 x 200 metres Freestyle Relay - Women,Silver
Summer,2008,Beijing,ZHU Qianwei,Female,CHN,Swimming,4 x 200 metres Freestyle Relay - Women,Silver
Summer,2008,Beijing,TANG Jingzhi,Female,CHN,Swimming,4 x 200 metres Freestyle Relay - Women,Silver
Summer,2008,Beijing,JACKSON Jo,Female,GBR,Swimming,400 metres Freestyle - Women,Bronze
Summer,2008,Beijing,ADLINGTON Becky,Female,GBR,Swimming,400 metres Freestyle - Women,Gold
Summer,2008,Beijing,HOFF Katie,Female,USA,Swimming,400 metres Freestyle - Women,Silver
Summer,2008,Beijing,HOFF Katie,Female,USA,Swimming,400 metres Individual Medley - Women,Bronze
Summer,2008,Beijing,RICE Steph,Female,AUS,Swimming,400 metres Individual Medley - Women,Gold
Summer,2008,Beijing,COVENTRY Kirsty,Female,ZIM,Swimming,400 metres Individual Medley - Women,Silver
Summer,2008,Beijing,CAMPBELL Cate,Female,AUS,Swimming,50 metres Freestyle - Women,Bronze
Summer,2008,Beijing,STEFFEN Britta,Female,GER,Swimming,50 metres Freestyle - Women,Gold
Summer,2008,Beijing,TORRES Dara,Female,USA,Swimming,50 metres Freestyle - Women,Silver
Summer,2008,Beijing,FRIIS Lotte,Female,DEN,Swimming,800 metres Freestyle - Women,Bronze
Summer,2008,Beijing,ADLINGTON Becky,Female,GBR,Swimming,800 metres Freestyle - Women,Gold
Summer,2008,Beijing,FILIPPI Alessia,Female,ITA,Swimming,800 metres Freestyle - Women,Silver
Summer,2008,Beijing,COCHRANE Ryan,Male,CAN,Swimming,1500 metres Freestyle - Men,Bronze
Summer,2008,Beijing,MELLOULI Oussama,Male,TUN,Swimming,1500 metres Freestyle - Men,Gold
Summer,2008,Beijing,HACKETT Grant,Male,AUS,Swimming,1500 metres Freestyle - Men,Silver
Summer,2008,Beijing,VYACHANIN Arkady,Male,RUS,Swimming,100 metres Backstroke - Men,Bronze
Summer,2008,Beijing,STOECKEL Hayden,Male,AUS,Swimming,100 metres Backstroke - Men,Bronze
Summer,2008,Beijing,PEIRSOL Aaron,Male,USA,Swimming,100 metres Backstroke - Men,Gold
Summer,2008,Beijing,GREVERS Matt,Male,USA,Swimming,100 metres Backstroke - Men,Silver
Summer,2008,Beijing,DUBOSCQ Hugues,Male,FRA,Swimming,100 metres Breaststroke - Men,Bronze
Summer,2008,Beijing,KITAJIMA Kosuke,Male,JPN,Swimming,100 metres Breaststroke - Men,Gold
Summer,2008,Beijing,OEN Alexander Dale,Male,NOR,Swimming,100 metres Breaststroke - Men,Silver
Summer,2008,Beijing,LAUTERSTEIN Andrew,Male,AUS,Swimming,100 metres Butterfly - Men,Bronze
Summer,2008,Beijing,PHELPS Michael,Male,USA,Swimming,100 metres Butterfly - Men,Gold
Summer,2008,Beijing,ČAVIĆ Milorad,Male,SRB,Swimming,100 metres Butterfly - Men,Silver
Summer,2008,Beijing,LEZAK Jason,Male,USA,Swimming,100 metres Freestyle - Men,Bronze
Summer,2008,Beijing,CIELO FILHO César,Male,BRA,Swimming,100 metres Freestyle - Men,Bronze
Summer,2008,Beijing,BERNARD Alain,Male,FRA,Swimming,100 metres Freestyle - Men,Gold
Summer,2008,Beijing,SULLIVAN Eamon,Male,AUS,Swimming,100 metres Freestyle - Men,Silver
Summer,2008,Beijing,VYACHANIN Arkady,Male,RUS,Swimming,200 metres Backstroke - Men,Bronze
Summer,2008,Beijing,LOCHTE Ryan,Male,USA,Swimming,200 metres Backstroke - Men,Gold
Summer,2008,Beijing,PEIRSOL Aaron,Male,USA,Swimming,200 metres Backstroke - Men,Silver
Summer,2008,Beijing,DUBOSCQ Hugues,Male,FRA,Swimming,200 metres Breaststroke - Men,Bronze
Summer,2008,Beijing,KITAJIMA Kosuke,Male,JPN,Swimming,200 metres Breaststroke - Men,Gold
Summer,2008,Beijing,RICKARD Brenton,Male,AUS,Swimming,200 metres Breaststroke - Men,Silver
Summer,2008,Beijing,MATSUDA Takeshi,Male,JPN,Swimming,200 metres Butterfly - Men,Bronze
Summer,2008,Beijing,PHELPS Michael,Male,USA,Swimming,200 metres Butterfly - Men,Gold
Summer,2008,Beijing,CSEH László,Male,HUN,Swimming,200 metres Butterfly - Men,Silver
Summer,2008,Beijing,VANDERKAAY Peter,Male,USA,Swimming,200 metres Freestyle - Men,Bronze
Summer,2008,Beijing,PHELPS Michael,Male,USA,Swimming,200 metres Freestyle - Men,Gold
Summer,2008,Beijing,PARK Tae-Hwan,Male,KOR,Swimming,200 metres Freestyle - Men,Silver
Summer,2008,Beijing,LOCHTE Ryan,Male,USA,Swimming,200 metres Individual Medley - Men,Bronze
Summer,2008,Beijing,PHELPS Michael,Male,USA,Swimming,200 metres Individual Medley - Men,Gold
Summer,2008,Beijing,CSEH László,Male,HUN,Swimming,200 metres Individual Medley - Men,Silver
Summer,2008,Beijing,CALLUS Ashley,Male,AUS,Swimming,4 x 100 metres Freestyle Relay - Men,Bronze
Summer,2008,Beijing,SULLIVAN Eamon,Male,AUS,Swimming,4 x 100 metres Freestyle Relay - Men,Bronze
Summer,2008,Beijing,MURPHY Patrick,Male,AUS,Swimming,4 x 100 metres Freestyle Relay - Men,Bronze
Summer,2008,Beijing,LAUTERSTEIN Andrew,Male,AUS,Swimming,4 x 100 metres Freestyle Relay - Men,Bronze
Summer,2008,Beijing,BRODIE Leith,Male,AUS,Swimming,4 x 100 metres Freestyle Relay - Men,Bronze
Summer,2008,Beijing,TARGETT Matt,Male,AUS,Swimming,4 x 100 metres Freestyle Relay - Men,Bronze
Summer,2008,Beijing,LEZAK Jason,Male,USA,Swimming,4 x 100 metres Freestyle Relay - Men,Gold
Summer,2008,Beijing,PHELPS Michael,Male,USA,Swimming,4 x 100 metres Freestyle Relay - Men,Gold
Summer,2008,Beijing,GREVERS Matt,Male,USA,Swimming,4 x 100 metres Freestyle Relay - Men,Gold
Summer,2008,Beijing,ADRIAN Nathan,Male,USA,Swimming,4 x 100 metres Freestyle Relay - Men,Gold
Summer,2008,Beijing,JONES Cullen,Male,USA,Swimming,4 x 100 metres Freestyle Relay - Men,Gold
Summer,2008,Beijing,WILDMAN-TOBRINER Ben,Male,USA,Swimming,4 x 100 metres Freestyle Relay - Men,Gold
Summer,2008,Beijing,WEBER-GALE Garrett,Male,USA,Swimming,4 x 100 metres Freestyle Relay - Men,Gold
Summer,2008,Beijing,BOUSQUET Fréd,Male,FRA,Swimming,4 x 100 metres Freestyle Relay - Men,Silver
Summer,2008,Beijing,GILOT Fabien,Male,FRA,Swimming,4 x 100 metres Freestyle Relay - Men,Silver
Summer,2008,Beijing,LEVEAUX Amaury,Male,FRA,Swimming,4 x 100 metres Freestyle Relay - Men,Silver
Summer,2008,Beijing,MALLET Grégory,Male,FRA,Swimming,4 x 100 metres Freestyle Relay - Men,Silver
Summer,2008,Beijing,STEIMETZ Boris,Male,FRA,Swimming,4 x 100 metres Freestyle Relay - Men,Silver
Summer,2008,Beijing,BERNARD Alain,Male,FRA,Swimming,4 x 100 metres Freestyle Relay - Men,Silver
Summer,2008,Beijing,KITAJIMA Kosuke,Male,JPN,Swimming,4 x 100 metres Medley Relay - Men,Bronze
Summer,2008,Beijing,MIYASHITA Junichi,Male,JPN,Swimming,4 x 100 metres Medley Relay - Men,Bronze
Summer,2008,Beijing,FUJII Takuro,Male,JPN,Swimming,4 x 100 metres Medley Relay - Men,Bronze
Summer,2008,Beijing,SATO Hisayoshi,Male,JPN,Swimming,4 x 100 metres Medley Relay - Men,Bronze
Summer,2008,Beijing,CROCKER Ian,Male,USA,Swimming,4 x 100 metres Medley Relay - Men,Gold
Summer,2008,Beijing,LEZAK Jason,Male,USA,Swimming,4 x 100 metres Medley Relay - Men,Gold
Summer,2008,Beijing,PEIRSOL Aaron,Male,USA,Swimming,4 x 100 metres Medley Relay - Men,Gold
Summer,2008,Beijing,PHELPS Michael,Male,USA,Swimming,4 x 100 metres Medley Relay - Men,Gold
Summer,2008,Beijing,GANGLOFF Mark,Male,USA,Swimming,4 x 100 metres Medley Relay - Men,Gold
Summer,2008,Beijing,HANSEN Brendan,Male,USA,Swimming,4 x 100 metres Medley Relay - Men,Gold
Summer,2008,Beijing,GREVERS Matt,Male,USA,Swimming,4 x 100 metres Medley Relay - Men,Gold
Summer,2008,Beijing,WEBER-GALE Garrett,Male,USA,Swimming,4 x 100 metres Medley Relay - Men,Gold
Summer,2008,Beijing,PINE Adam,Male,AUS,Swimming,4 x 100 metres Medley Relay - Men,Silver
Summer,2008,Beijing,SULLIVAN Eamon,Male,AUS,Swimming,4 x 100 metres Medley Relay - Men,Silver
Summer,2008,Beijing,RICKARD Brenton,Male,AUS,Swimming,4 x 100 metres Medley Relay - Men,Silver
Summer,2008,Beijing,SPRENGER Christian,Male,AUS,Swimming,4 x 100 metres Medley Relay - Men,Silver
Summer,2008,Beijing,STOECKEL Hayden,Male,AUS,Swimming,4 x 100 metres Medley Relay - Men,Silver
Summer,2008,Beijing,DELANEY Ash,Male,AUS,Swimming,4 x 100 metres Medley Relay - Men,Silver
Summer,2008,Beijing,LAUTERSTEIN Andrew,Male,AUS,Swimming,4 x 100 metres Medley Relay - Men,Silver
Summer,2008,Beijing,TARGETT Matt,Male,AUS,Swimming,4 x 100 metres Medley Relay - Men,Silver
Summer,2008,Beijing,HACKETT Grant,Male,AUS,Swimming,4 x 200 metres Freestyle Relay - Men,Bronze
Summer,2008,Beijing,MURPHY Patrick,Male,AUS,Swimming,4 x 200 metres Freestyle Relay - Men,Bronze
Summer,2008,Beijing,BRODIE Leith,Male,AUS,Swimming,4 x 200 metres Freestyle Relay - Men,Bronze
Summer,2008,Beijing,FFROST Nick,Male,AUS,Swimming,4 x 200 metres Freestyle Relay - Men,Bronze
Summer,2008,Beijing,BRITS Grant,Male,AUS,Swimming,4 x 200 metres Freestyle Relay - Men,Bronze
Summer,2008,Beijing,PALMER Kirk,Male,AUS,Swimming,4 x 200 metres Freestyle Relay - Men,Bronze
Summer,2008,Beijing,KELLER Klete,Male,USA,Swimming,4 x 200 metres Freestyle Relay - Men,Gold
Summer,2008,Beijing,PHELPS Michael,Male,USA,Swimming,4 x 200 metres Freestyle Relay - Men,Gold
Summer,2008,Beijing,VENDT Erik,Male,USA,Swimming,4 x 200 metres Freestyle Relay - Men,Gold
Summer,2008,Beijing,LOCHTE Ryan,Male,USA,Swimming,4 x 200 metres Freestyle Relay - Men,Gold
Summer,2008,Beijing,VANDERKAAY Peter,Male,USA,Swimming,4 x 200 metres Freestyle Relay - Men,Gold
Summer,2008,Beijing,WALTERS Dave,Male,USA,Swimming,4 x 200 metres Freestyle Relay - Men,Gold
Summer,2008,Beijing,BERENS Ricky,Male,USA,Swimming,4 x 200 metres Freestyle Relay - Men,Gold
Summer,2008,Beijing,LAGUNOV Yevgeny,Male,RUS,Swimming,4 x 200 metres Freestyle Relay - Men,Silver
Summer,2008,Beijing,LOBINTSEV Nikita,Male,RUS,Swimming,4 x 200 metres Freestyle Relay - Men,Silver
Summer,2008,Beijing,IZOTOV Dan,Male,RUS,Swimming,4 x 200 metres Freestyle Relay - Men,Silver
Summer,2008,Beijing,SUKHORUKOV Aleksandr,Male,RUS,Swimming,4 x 200 metres Freestyle Relay - Men,Silver
Summer,2008,Beijing,POLISHCHUK Mikhail,Male,RUS,Swimming,4 x 200 metres Freestyle Relay - Men,Silver
Summer,2008,Beijing,JENSEN Larsen,Male,USA,Swimming,400 metres Freestyle - Men,Bronze
Summer,2008,Beijing,PARK Tae-Hwan,Male,KOR,Swimming,400 metres Freestyle - Men,Gold
Summer,2008,Beijing,ZHANG Lin,Male,CHN,Swimming,400 metres Freestyle - Men,Silver
Summer,2008,Beijing,LOCHTE Ryan,Male,USA,Swimming,400 metres Individual Medley - Men,Bronze
Summer,2008,Beijing,PHELPS Michael,Male,USA,Swimming,400 metres Individual Medley - Men,Gold
Summer,2008,Beijing,CSEH László,Male,HUN,Swimming,400 metres Individual Medley - Men,Silver
Summer,2008,Beijing,BERNARD Alain,Male,FRA,Swimming,50 metres Freestyle - Men,Bronze
Summer,2008,Beijing,CIELO FILHO César,Male,BRA,Swimming,50 metres Freestyle - Men,Gold
Summer,2008,Beijing,LEVEAUX Amaury,Male,FRA,Swimming,50 metres Freestyle - Men,Silver
Summer,2008,Beijing,CUFFE Nikita,Female,AUS,Water Polo,Water Polo - Women,Bronze
Summer,2008,Beijing,GYNTHER Kate,Female,AUS,Water Polo,Water Polo - Women,Bronze
Summer,2008,Beijing,KNOX Emma,Female,AUS,Water Polo,Water Polo - Women,Bronze
Summer,2008,Beijing,RIPPON Mel,Female,AUS,Water Polo,Water Polo - Women,Bronze
Summer,2008,Beijing,RIPPON Bec,Female,AUS,Water Polo,Water Polo - Women,Bronze
Summer,2008,Beijing,SANTOROMITO Mia,Female,AUS,Water Polo,Water Polo - Women,Bronze
Summer,2008,Beijing,GOFERS Taniele,Female,AUS,Water Polo,Water Polo - Women,Bronze
Summer,2008,Beijing,MCCORMACK Alicia,Female,AUS,Water Polo,Water Polo - Women,Bronze
Summer,2008,Beijing,FRASER Suzie,Female,AUS,Water Polo,Water Polo - Women,Bronze
Summer,2008,Beijing,HETZEL Amy,Female,AUS,Water Polo,Water Polo - Women,Bronze
Summer,2008,Beijing,SANTOROMITO Jenna,Female,AUS,Water Polo,Water Polo - Women,Bronze
